Mr.	Their calculations were all thrown out, of course, by what happened in the house on Wednesday night; and they have no more to do with the actual loss of the jewel than you have. But I can tell you one thing, [MASK] Betteredge--if WE don’t find the Moonstone, THEY will.
Rachel	From the moment when I knew that the evidence on which I stood condemned in [MASK]’s mind, was the evidence of her own eyes, nothing--not even my conviction of my own innocence--was clear to my mind.
Rachel	“On what point?” “You shall hear. I admit that the mark of the name proves the nightgown to be yours. I admit that the mark of the paint proves the nightgown to have made the smear on [MASK]’s door.
Rachel	“Colonel Herncastle knew my lady well enough to know that she would have refused to accept any legacy that came to her from HIM.” “How did he know that [MASK] might not refuse to accept it, too?”
Rachel	or, later again, when I put the Moonstone into [MASK]’s hands? or, later still, when the company came, and we all assembled round the dinner-table? My memory disposed of that string of questions readily enough, until I came to the last.
Emma	But [MASK], in her own mind, determined that he _did_ know what he was talking about, and that he shewed a very amiable inclination to settle early in life, and to marry, from worthy motives.
Emma	[MASK] recollected, blushed, was sorry, but tried to laugh it off. “Nay, how could I help saying what I did?--Nobody could have helped it. It was not so very bad. I dare say she did not understand me.”
Jane	I am advised to be out of doors as much as I can, I must walk somewhere, and the post-office is an object; and upon my word, I have scarcely ever had a bad morning before.” “My dear [MASK], say no more about it.
Emma	A young lady who faints, must be recovered; questions must be answered, and surprizes be explained. Such events are very interesting, but the suspense of them cannot last long. A few minutes made [MASK] acquainted with the whole.
Jane	Towards the end of [MASK]'s second song, her voice grew thick. “That will do,” said he, when it was finished, thinking aloud--“you have sung quite enough for one evening--now be quiet.” Another song, however, was soon begged for.
Emma	[MASK], alone with her father, had half her attention wanted by him while he lamented that young people would be in such a hurry to marry--and to marry strangers too--and the other half she could give to her own view of the subject.
Jane	As the door opened she was heard, “So very obliging of you!--No rain at all. Nothing to signify. I do not care for myself. Quite thick shoes. And [MASK] declares--Well!--(as soon as she was within the door) Well!
Vanity	You will puff her up with such ideas of her own beauty, and of what she has a claim to, that, in a little while, nobody within her reach will be good enough for her. [MASK] working on a weak head, produces every sort of mischief.
Emma	[MASK] made no answer, and tried to look cheerfully unconcerned, but was really feeling uncomfortable and wanting him very much to be gone. She did not repent what she had done; she still thought herself a better judge of such a point of female right and refinement than he could be;
Jane	They were both so truly respectable in their happiness, so disinterested in every sensation; thought so much of [MASK]; so much of every body, and so little of themselves, that every kindly feeling was at work for them.
Edna	“It seems to me the utmost folly for a woman at the head of a household, and the mother of children, to spend in an atelier days which would be better employed contriving for the comfort of her family.” “I feel like painting,” answered [MASK].
Edna	but he knew his Creole too well to make such a blunder as that. He did not resume his book immediately, but sat for a while meditatively looking out into the garden. XXIII [MASK]'s father was in the city, and had been with them several days.
Edna	She was hungry again, for the Highcamp dinner, though of excellent quality, had lacked abundance. She rummaged in the larder and brought forth a slice of Gruyere and some crackers. She opened a bottle of beer which she found in the icebox. [MASK] felt extremely restless and excited.
Edna	[MASK] was neither tired nor sleepy. She was hungry again, for the Highcamp dinner, though of excellent quality, had lacked abundance. She rummaged in the larder and brought forth a slice of Gruyere and some crackers. She opened a bottle of beer which she found in the icebox.
Robert	Then she went across the room to where he sat. She bent over the arm of his chair and called his name. “[MASK],” she said, “are you asleep?” “No,” he answered, looking up at her.
Edna	She was endeavoring to heat a pot of chocolate on the stove. The room looked cheerless and dingy to [MASK] as she entered. A bust of Beethoven, covered with a hood of dust, scowled at her from the mantelpiece. “Ah! here comes the sunlight!”
Edna	[MASK] was not so consciously gratified at her husband's leaving home as she had been over the departure of her father. As the day approached when he was to leave her for a comparatively long stay, she grew melting and affectionate, remembering his many acts of consideration and his repeated expressions of an ardent attachment.
Handel	One of the sailors, happening to say to another, "that he believed the world was going to be at an end;" this observation led her into a new train of thoughts: some of [MASK]'s sublime compositions occurred to her, and she sung them to the grand accompaniment.
Man	[MASK] seems formed for action, though the passions are seldom properly managed; they are either so languid as not to serve as a spur, or else so violent, as to overleap all bounds. "Every individual has its own peculiar trials; and anguish, in one shape or other, visits every heart.
Death	Considering the separation of the soul and body, this night seemed sadly solemn, and the hours long. [MASK] is indeed a king of terrors when he attacks the vicious man! The compassionate heart finds not any comfort; but dreads an eternal separation.
Thomson	In this retreat she read [MASK]'s Seasons, Young's Night-Thoughts, and Paradise Lost. At a little distance from it were the huts of a few poor fishermen, who supported their numerous children by their precarious labour.
Mary	Young people are mostly fond of scribbling; [MASK] had had very little instruction; but by copying her friend's letters, whose hand she admired, she soon became a proficient; a little practice made her write with tolerable correctness, and her genius gave force to it.
Watson	The pipe was still between his lips, the smoke still curled upward, and the room was full of a dense tobacco haze, but nothing remained of the heap of shag which I had seen upon the previous night. "Awake, [MASK]?" he asked.
Thoreau	My whole examination served to turn my conjecture into a certainty. Circumstantial evidence is occasionally very convincing, as when you find a trout in the milk, to quote [MASK]'s example." "But I have heard all that you have heard."
Holmes	All well." "Thank you!" said [MASK], folding up the paper and returning it to our visitor. "And now you must on no account lose another instant. We cannot spare time even to discuss what you have told me.
Holmes	I could see that [MASK] was favourably impressed by the manner and speech of his new client. He looked her over in his searching fashion, and then composed himself, with his lids drooping and his finger-tips together, to listen to her story.
Holmes	"Well, I have drawn my circle, and I only wish I knew at what point upon it the folk that we are in search of are to be found." "I think I could lay my finger on it," said [MASK] quietly.
Alice	I bought this estate, which chanced to be in the market, and I set myself to do a little good with my money, to make up for the way in which I had earned it. I married, too, and though my wife died young she left me my dear little [MASK].
Holmes	Then he tried the various keys in the lock, but without success. No sound came from within, and at the silence [MASK]' face clouded over. "I trust that we are not too late," said he.
Holmes	[MASK] shook his head like a man who is far from being satisfied. "These are very deep waters," said he; "pray go on with your narrative." "Two years have passed since then, and my life has been until lately lonelier than ever.
Watson	We have a housekeeper now, but she is old and foolish, and I could easily get her out of the way." "Excellent. You are not averse to this trip, [MASK]?" "By no means." "Then we shall both come.
Holmes	"I knew your energetic nature, and that you would not be happy until you had been on the scene of the crime." "It was very nice and complimentary of you," [MASK] answered. "It is entirely a question of barometric pressure."
Holmes	We have in our police reports realism pushed to its extreme limits, and yet the result is, it must be confessed, neither fascinating nor artistic." "A certain selection and discretion must be used in producing a realistic effect," remarked [MASK].
Nietzsche	Then I tried being a major. Now I am a humanitarian myself, but I have, I hope, enough intellectual breadth to understand the position of those who, like [MASK], admire violence--the proud, mad war of Nature and all that, you know.
Syme	“What can you mean by all this?” cried [MASK]. “They can’t be running the real world in that way. Surely not many working men are anarchists, and surely if they were, mere mobs could not beat modern armies and police.”
Syme	He looked down for a moment modestly. “It is almost a settled thing that I am to be Thursday.” “My dear fellow.” said [MASK] heartily, “I congratulate you. A great career!”
Syme	He thought that with care he could succeed, in spite of all the people around him, in conveying an impression of the institution, subtly and delicately false. [MASK] had once thought that anarchists, under all their bravado, were only playing the fool.
John	I declare she has flurried me so I shan’t be myself again this fortnight.” [MASK], assisted by his fellow-servant, raised and carried her down stairs. “Poor soul,” said he, “you shall not lay in the street this night.
Charlotte	Who can form an adequate idea of the sorrow that preyed upon the mind of [MASK]? The wife, whose breast glows with affection to her husband, and who in return meets only indifference, can but faintly conceive her anguish.
Dorian	When the sound of their footsteps had died away, [MASK] locked the door and put the key in his pocket. He felt safe now. No one would ever look upon the horrible thing. No eye but his would ever see his shame.
Basil	The few words that [MASK]'s friend had said to him--words spoken by chance, no doubt, and with wilful paradox in them--had touched some secret chord that had never been touched before, but that he felt was now vibrating and throbbing to curious pulses.
Dorian	"[MASK], this is horrible! Something has changed you completely. You look exactly the same wonderful boy who, day after day, used to come down to my studio to sit for his picture. But you were simple, natural, and affectionate then.
Dorian	What a fearful thing it is! And what an utter intellectual stagnation it reveals! One should absorb the colour of life, but one should never remember its details. Details are always vulgar." "I must sow poppies in my garden," sighed [MASK].
Dorian	I wish I could change places with you, [MASK]. The world has cried out against us both, but it has always worshipped you. It always will worship you. You are the type of what the age is searching for, and what it is afraid it has found.
Basil	I am so sorry, [MASK], but there is only room for two in the brougham. You must follow us in a hansom." They got up and put on their coats, sipping their coffee standing. The painter was silent and preoccupied.
Dorian	"But she seems to me to be simply callous and cold. She has entirely altered. Last night she was a great artist. This evening she is merely a commonplace mediocre actress." "Don't talk like that about any one you love, [MASK].
Juliet	You will like him so much. Everybody likes him, and I ... love him. I wish you could come to the theatre to-night. He is going to be there, and I am to play [MASK]. Oh! how I shall play it!
Jane	"It's a great shame--you, a lady born." "No, [MASK], I do not look upon it in that light. I shall be happier for having my mind and my hands occupied." "What work will you do?"
Moses	"And they put him in ward because it was not declared what should be done to him. "And the Lord said unto [MASK], the man shall be surely put to death; all the congregation shall stone him with stones without the camp.
Moses	The philosopher did not much like this, and dilated upon the importance of showing people the folly of much that they pretended to believe. She smiled and said demurely, "Have they not [MASK] and the prophets? Let them hear them."
Charlotte	It was like trying to obtain money under false pretences. If he had been fond of [MASK] it might have been another matter, but he thought her one of the most disagreeable young women in the whole circle of his acquaintance. She was supposed to be very clever.
Daisy	“I am much obliged to you,” laughed the young man. “You might have come to see me!” said [MASK]. “I arrived only yesterday.” “I don’t believe that!” the young girl declared.
Daisy	Then at other moments he believed that she carried about in her elegant and irresponsible little organism a defiant, passionate, perfectly observant consciousness of the impression she produced. He asked himself whether [MASK]’s defiance came from the consciousness of innocence, or from her being, essentially, a young person of the reckless class.
Daisy	“I don’t care,” said [MASK] in a little strange tone, “whether I have Roman fever or not!” Upon this the cab driver cracked his whip, and they rolled away over the desultory patches of the antique pavement.
Daisy	The slow-moving, idly gazing Roman crowd bestowed much attention upon the extremely pretty young foreign lady who was passing through it upon his arm; and he wondered what on earth had been in [MASK]’s mind when she proposed to expose herself, unattended, to its appreciation.
Daisy	It was as if a sudden illumination had been flashed upon the ambiguity of [MASK]’s behavior, and the riddle had become easy to read. She was a young lady whom a gentleman need no longer be at pains to respect.
Death	Some were upon their knees at the bedside, others standing around, and all weeping. [MASK] is a leveler; and neither age, sex, wealth, nor condition, can avert when he is permitted to strike. The most beautiful flowers must soon fade and droop and die.
Miles	While this was done [MASK] stood again with his hands in his little pockets and his back to me--stood and looked out of the wide window through which, that other day, I had seen what pulled me up.
Flora	It was after luncheon, and by the schoolroom fire, and yet I hadn’t really, in the least, slept: I had only done something much worse--I had forgotten. Where, all this time, was [MASK]?
Miles	There was clearly another person above me--there was a person on the tower; but the presence on the lawn was not in the least what I had conceived and had confidently hurried to meet. The presence on the lawn--I felt sick as I made it out--was poor little [MASK] himself.
Buck	For two days and nights this express car was dragged along at the tail of shrieking locomotives; and for two days and nights [MASK] neither ate nor drank. In his anger he had met the first advances of the express messengers with growls, and they had retaliated by teasing him.
Buck	He sat down. The wolf started on toward the place from where the call surely came, then returned to him, sniffing noses and making actions as though to encourage him. But [MASK] turned about and started slowly on the back track.
Buck	And through it all [MASK] staggered along at the head of the team as in a nightmare. He pulled when he could; when he could no longer pull, he fell down and remained down till blows from whip or club drove him to his feet again.
Buck	At the same instant [MASK] peered out where the spruce-bough lodge had been and saw what made his hair leap straight up on his neck and shoulders. A gust of overpowering rage swept over him. He did not know that he growled, but he growled aloud with a terrible ferocity.
Buck	Be a bad dog, and I'll whale the stuffin' outa you. Understand?” As he spoke he fearlessly patted the head he had so mercilessly pounded, and though [MASK]'s hair involuntarily bristled at touch of the hand, he endured it without protest.
Buck	[MASK] to mastery, so that when he bristled and showed his teeth they got out of his way. Best of all, perhaps, he loved to lie near the fire, hind legs crouched under him, fore legs stretched out in front, head raised, and eyes blinking dreamily at the flames.
Buck	He whined placatingly, squirmed and wriggled to show his good will and intentions, and even ventured, as a bribe for peace, to lick [MASK]'s face with his warm wet tongue. Another lesson. So that was the way they did it, eh?
Buck	He lay where he had fallen, and from there he watched the man in the red sweater. “'Answers to the name of [MASK],'” the man soliloquized, quoting from the saloon-keeper's letter which had announced the consignment of the crate and contents.
Buck	[MASK] was no less eager, and no less cautious, as he likewise circled back and forth for the advantage. But it was then that the unexpected happened, the thing which projected their struggle for supremacy far into the future, past many a weary mile of trail and toil.
Buck	Then the rope tightened mercilessly, while [MASK] struggled in a fury, his tongue lolling out of his mouth and his great chest panting futilely. Never in all his life had he been so vilely treated, and never in all his life had he been so angry.
Spitz	He had lessoned from [MASK], and from the chief fighting dogs of the police and mail, and knew there was no middle course. He must master or be mastered; while to show mercy was a weakness. Mercy did not exist in the primordial life.
Buck	Twice his teeth clipped together, like the steel jaws of a trap, as he backed away for better footing, with lean and lifting lips that writhed and snarled. In a flash [MASK] knew it. The time had come. It was to the death.
Buck	He even went out of his way to bully [MASK], striving constantly to start the fight which could end only in the death of one or the other. Early in the trip this might have taken place had it not been for an unwonted accident.
Buck	And always they pitched camp after dark, eating their bit of fish, and crawling to sleep into the snow. [MASK] was ravenous. The pound and a half of sun-dried salmon, which was his ration for each day, seemed to go nowhere.
Buck	he cried, when his eyes lit upon [MASK]. “Dat one dam bully dog! Eh? How moch?” “Three hundred, and a present at that,” was the prompt reply of the man in the red sweater.
Buck	At such moments, panting with red lolling tongue and with eyes fixed upon the big bull, it appeared to [MASK] that a change was coming over the face of things. He could feel a new stir in the land.
Dawson	Two hours of cursing and exertion got the harnesses into shape, and the wound-stiffened team was under way, struggling painfully over the hardest part of the trail they had yet encountered, and for that matter, the hardest between them and [MASK].
Buck	When he watched the hairy man sleeping by the fire, head between his knees and hands clasped above, [MASK] saw that he slept restlessly, with many starts and awakenings, at which times he would peer fearfully into the darkness and fling more wood upon the fire.
Buck	At such times [MASK] did not attempt to stay him, but loped easily at his heels, satisfied with the way the game was played, lying down when the moose stood still, attacking him fiercely when he strove to eat or drink.
Buck	The vision of the short-legged hairy man came to him more frequently, now that there was little work to be done; and often, blinking by the fire, [MASK] wandered with him in that other world which he remembered. The salient thing of this other world seemed fear.
Buck	And over this great demesne [MASK] ruled. Here he was born, and here he had lived the four years of his life. It was true, there were other dogs, There could not but be other dogs on so vast a place, but they did not count.
Hurstwood	“I believe I will,” she said, and then added: “I'll have to see first, though.” With the idea thus grounded, rent day approaching, and clothes calling for instant purchase, she soon found excuse in [MASK]'s lassitude.
George	He looked so disconsolate that it scared her. She began to see that she herself had been drifting. She had felt it all the time. “Well, [MASK],” she exclaimed, “why don't you get out and look for something?
Judy	As the John Grier Home was planned by its noble founder in 1875, so shall it be run today. Incidentally, my dear [MASK], your idea of a private dining room for the superintendent, which I, being a social soul, at first scorned, has been my salvation.
Lord	She drummed on the table with her knife and fork and sang, "Welcome to dem golden halls." You remember that illuminated text over the dining-room door--"The [MASK] Will Provide." We've painted it out, and covered the spot with rabbits.
Jonah	But this objection likewise falls to the ground, because a German exegetist supposes that [MASK] must have taken refuge in the floating body of a dead whale-- even as the French soldiers in the Russian campaign turned their dead horses into tents, and crawled into them.
Starbuck	[MASK]'s astir," said the rigger. "He's a lively chief mate that; good man, and a pious; but all alive now, I must turn to." And so saying he went on deck, and we followed.
Steelkilt	But [MASK] and his desperadoes were too much for them all; they succeeded in gaining the forecastle deck, where, hastily slewing about three or four large casks in a line with the windlass, these sea-Parisians entrenched themselves behind the barricade.
Fedallah	But be all this as it may, certain it is that while the subordinate phantoms soon found their place among the crew, though still as it were somehow distinct from them, yet that hair-turbaned [MASK] remained a muffled mystery to the last.
Ahab	CHAPTER 37 Sunset The cabin; by the stern windows; [MASK] sitting alone, and gazing out. I leave a white and turbid wake; pale waters, paler cheeks, where'er I sail. The envious billows sidelong swell to whelm my track; let them; but first I pass.
Ahab	The Pagan leopards--the unrecking and unworshipping things, that live; and seek, and give no reasons for the torrid life they feel! The crew, man, the crew! Are they not one and all with [MASK], in this matter of the whale?
Ahab	And though the other boats, unharmed, still hovered hard by; still they dared not pull into the eddy to strike, lest that should be the signal for the instant destruction of the jeopardized castaways, [MASK] and all; nor in that case could they themselves hope to escape.
Ahab	But when [MASK] cried out to the steersman to take new turns with the line, and hold it so; and commanded the crew to turn round on their seats, and tow the boat up to the mark; the moment the treacherous line felt that double strain and tug, it snapped in the empty air!
Queequeg	so much-- for they were used to seeing cannibals like him in their streets,-- but at seeing him and me upon such confidential terms. But we heeded them not, going along wheeling the barrow by turns, and [MASK] now and then stopping to adjust the sheath on his harpoon barbs.
Ahab	"Heading East at this hour in the morning, and the sun astern?" Upon this every soul was confounded; for the phenomenon just then observed by [MASK] had unaccountably escaped every one else; but its very blinding palpableness must have been the cause.
Queequeg	"[MASK] no care what god made him shark," said the savage, agonizingly lifting his hand up and down; "wedder Fejee god or Nantucket god; but de god wat made shark must be one dam Ingin." CHAPTER 67 Cutting In
Queequeg	I wonder he don't wake." [MASK] removed himself to just beyond the head of the sleeper, and lighted his tomahawk pipe. I sat at the feet. We kept the pipe passing over the sleeper, from one to the other.
Ahab	So powerfully did the whole grim aspect of [MASK] affect me, and the livid brand which streaked it, that for the first few moments I hardly noted that not a little of this overbearing grimness was owing to the barbaric white leg upon which he partly stood.
Ahab	Caught and twisted--corkscrewed in the mazes of the line, loose harpoons and lances, with all their bristling barbs and points, came flashing and dripping up to the chocks in the bows of [MASK]'s boat. Only one thing could be done.
Queequeg	But [MASK], he had a mortal, barbaric smack of the lip in eating-- an ugly sound enough--so much so, that the trembling Dough-Boy almost looked to see whether any marks of teeth lurked in his own lean arms.
Ahab	And, so full of his thought was [MASK], that at every uniform turn that he made, now at the main-mast and now at the binnacle, you could almost see that thought turn in him as he turned, and pace in him as he paced; so completely possessing him, indeed,
Ahab	There I saw him, on the Line, last season." "And he took that arm off, did he?" asked [MASK], now sliding down from the capstan, and resting on the Englishman's shoulder, as he did so. "
Ahab	One after another they peered in, for nothing but their own eyes could persuade such ignorance as theirs, and one after another they slunk away. In his fiery eyes of scorn and triumph, you then saw [MASK] in all his fatal pride. CHAPTER 125
Queequeg	Nor did I at all object to the hint from [MASK] that perhaps it were best to strike a light, seeing that we were so wide awake; and besides he felt a strong desire to have a few quiet puffs from his Tomahawk.
Ahab	For, thought [MASK], while even the highest earthly felicities ever have a certain unsignifying pettiness lurking in them, but, at bottom, all heartwoes, a mystic significance, and, in some men, an archangelic grandeur; so do their diligent tracings-out not belie the obvious deduction.
Ahab	But with his gaze fixed upon the dim and distant horizon, [MASK] seemed not to mark this wild bird; nor, indeed, would any one else have marked it much, it being no uncommon circumstance; only now almost the least heedful eye seemed to see some sort of cunning meaning in almost every sight.
Jonah	While he was speaking these words, the howling of the shrieking, slanting storm without seemed to add new power to the preacher, who, when describing [MASK]'s sea-storm, seemed tossed by a storm himself.
Lucy	That is the true democracy. Though I am a real Radical as well. There, now you’re shocked.” “Indeed, I’m not!” exclaimed [MASK]. “We are Radicals, too, out and out.
Charlotte	[MASK], who was practical without ability, knelt by the side of an empty trunk, vainly endeavouring to pave it with books of varying thickness and size. She gave two or three sighs, for the stooping posture hurt her back, and, for all her diplomacy, she felt that she was growing old.
George	And he thumped with his fists like a naughty child, and turned to his son, saying, “[MASK], persuade them!” “It’s so obvious they should have the rooms,” said the son. “There’s nothing else to say.”
Lucy	” said [MASK], though in her heart she sympathized; “I think that a kind action done tactfully--” “Tact!” He threw up his head in disdain. Apparently she had given the wrong answer. She watched the singular creature pace up and down the chapel.
Lucy	The rest of the pattern is the other people. Motives are all very well, but the fence comes here.” “We weren’t talking of real fences,” said [MASK], laughing. “Oh, I see, dear--poetry.”
One	[MASK] cannot be too careful.” “Quite so.” “I do implore absolute secrecy. A chance word to a chattering friend, and--” “Exactly.” He was used to these nervous old maids and to the exaggerated importance that they attach to words.
Phidias	Big enough in all conscience. The ceiling of the Sistine Chapel for me. There the contrast is just as much as I can realize. But not the Parthenon, not the frieze of [MASK] at any price; and here comes the victoria.”
Lucy	she exclaimed, “I have an idea. How would you like spinsters?” “My dear [MASK], it would be splendid. Do you know any such?” “Yes; I met them abroad.” “Gentlewomen?” he asked tentatively.
John	I heard no more, as they went into the house, and [MASK] took me to the stable. Oh, what a good supper he gave me that night, a good bran mash and some crushed beans with my oats, and such a thick bed of straw!
John	It grew darker and darker, stiller and stiller. I trotted quietly along, the wheels hardly making a sound on the soft road. For a good while neither master nor [MASK] spoke, and then master began in a serious voice.
John	I was very glad to hear that, for it seems the doctor had said if we had been a little longer it would have been too late. [MASK] told my master he never saw a horse go so fast in his life.
John	“You Beauty!” said [MASK], and took the bridle and gently turned me round to the right-hand road by the river side. The sun had set some time; the wind seemed to have lulled off after that furious blast which tore up the tree.
Gabriel	he sitting on the top o' rick, whizzing his great long-arms about like a windmill." "He does work hard." said the young woman on horseback, looking up at [MASK] through her thick woollen veil. "I wish he was shepherd here.
Gabriel	He jumped out of bed, dressed, tore down the lane through a foggy dawn, and ascended the hill. The forward ewes were kept apart from those among which the fall of lambs would be later, there being two hundred of the latter class in [MASK]'s flock.
Shakespeare	Some quotation that they would recognise from [MASK] or from the Melodies would be better. The indelicate clacking of the men’s heels and the shuffling of their soles reminded him that their grade of culture differed from his. He would only make himself ridiculous by quoting poetry to them which they could not understand.
Jack	You’ve kept him late enough as it is.” My uncle said he was very sorry he had forgotten. He said he believed in the old saying: “All work and no play makes [MASK] a dull boy.”
Barrymore	One fact which has not been explained is the statement of [MASK] that his master’s footprints altered their character from the time that he passed the moor-gate, and that he appeared from thence onward to have been walking upon his toes.
Holmes	“My dear fellow,” said he, “[MASK], with all his wisdom, did not foresee some things which have happened since I have been on the moor. You understand me? I am sure that you are the last man in the world who would wish to be a spoil-sport.
Watson	So it ended by his going off with her, as you saw, and here am I as badly puzzled a man as any in this county. Just tell me what it all means, [MASK], and I’ll owe you more than ever I can hope to pay.”
Holmes	The air had turned chill and we withdrew into the hut for warmth. There, sitting together in the twilight, I told [MASK] of my conversation with the lady. So interested was he that I had to repeat some of it twice before he was satisfied.
Holmes	“Then we meet again at two o’clock. Au revoir, and good-morning!” We heard the steps of our visitors descend the stair and the bang of the front door. In an instant [MASK] had changed from the languid dreamer to the man of action.
Watson	She always comes to us when she is in town.” “Thank you; I am afraid I cannot claim her acquaintance. We have established a most important fact by these questions, [MASK],” he continued in a low voice as we went upstairs together.
Watson	“My dear [MASK], you were born to be a man of action. Your instinct is always to do something energetic. But supposing, for argument’s sake, that we had him arrested tonight, what on earth the better off should we be for that?
Watson	“And so could I--from which I gather that in all probability it was a false one. A clever man upon so delicate an errand has no use for a beard save to conceal his features. Come in here, [MASK]!”
Watson	I’ll be able to tell you more clearly then how this thing strikes me.” “Is that convenient to you, [MASK]?” “Perfectly.” “Then you may expect us. Shall I have a cab called?”
Holmes	“There’s no doubt about the authenticity, for the name and the date, 1647, are on the back of the canvas.” [MASK] said little more, but the picture of the old roysterer seemed to have a fascination for him, and his eyes were continually fixed upon it during supper.
Holmes	“And how much was the residue?” “Seven hundred and forty thousand pounds.” [MASK] raised his eyebrows in surprise. “I had no idea that so gigantic a sum was involved,” said he.
Holmes	“I am so very glad,” said he. “I was not sure whether I had left it here or in the Shipping Office. I would not lose that stick for the world.” “A presentation, I see,” said [MASK].
Watson	The man is certainly a country practitioner. And he walks a good deal.” “Then I was right.” “To that extent.” “But that was all.” “No, no, my dear [MASK], not all--by no means all.
Montoni	Those dark hints of the Italian spoke much, but not more than the idea I have of [MASK]'s disposition, as exhibited even in his countenance. I think I see at this moment all that could have been hinted, written there.
Hester	I know thee, [MASK], for I behold the token. We may all see it in the sunshine! and it glows like a red flame in the dark. Thou wearest it openly, so there need be no question about that. But this minister!
Pearl	The child bent her chin upon her breast, and contemplated this device with strange interest, even as if the one only thing for which she had been sent into the world was to make out its hidden import. "I wonder if mother will ask me what it means?" thought [MASK].
Hester	Little accustomed, in her long seclusion from society, to measure her ideas of right and wrong by any standard external to herself, [MASK] saw--or seemed to see--that there lay a responsibility upon her in reference to the clergyman, which she owned to no other, nor to the whole world besides.
Hester	she repeated, over and over again. "Wilt thou not frown? Wilt thou forgive?" "I do forgive you, [MASK]," replied the minister at length, with a deep utterance, out of an abyss of sadness, but no anger.
Hester	and here again was the scarlet misery glittering on the old spot! So it ever is, whether thus typified or no, that an evil deed invests itself with the character of doom. [MASK] next gathered up the heavy tresses of her hair and confined them beneath her cap.
Hester	In such emergencies [MASK]'s nature showed itself warm and rich--a well-spring of human tenderness, unfailing to every real demand, and inexhaustible by the largest. Her breast, with its badge of shame, was but the softer pillow for the head that needed one.
Pearl	In the afternoon of a certain summer's day, after [MASK] grew big enough to run about, she amused herself with gathering handfuls of wild flowers, and flinging them, one by one, at her mother's bosom; dancing up and down like a little elf whenever she hit the scarlet letter.
Hester	"[MASK]," said the clergyman, "farewell!" "Shall we not meet again?" whispered she, bending her face down close to his. "Shall we not spend our immortal life together? Surely, surely, we have ransomed one another, with all this woe!
Pearl	And [MASK], overhearing the ejaculation, or aware through some more subtile channel, of those throbs of anguish, would turn her vivid and beautiful little face upon her mother, smile with sprite-like intelligence, and resume her play.
Hester	"It lies not in the pleasure of the magistrates to take off the badge," calmly replied [MASK]. "Were I worthy to be quit of it, it would fall away of its own nature, or be transformed into something that should speak a different purport."
Pearl	But then--by a kind of necessity that always impelled this child to alloy whatever comfort she might chance to give with a throb of anguish--[MASK] put up her mouth and kissed the scarlet letter, too. "
Hester	The exception indicated the ever relentless vigour with which society frowned upon her sin. [MASK] sought not to acquire anything beyond a subsistence, of the plainest and most ascetic description, for herself, and a simple abundance for her child.
Hester	"I see what ails the child," whispered [MASK] to the clergyman, and turning pale in spite of a strong effort to conceal her trouble and annoyance, "Children will not abide any, the slightest, change in the accustomed aspect of things that are daily before their eyes.
Hester	[MASK] could not but ask herself whether there had not originally been a defect of truth, courage, and loyalty on her own part, in allowing the minister to be thrown into a position where so much evil was to be foreboded and nothing auspicious to be hoped.
Hester	In this little lonesome dwelling, with some slender means that she possessed, and by the licence of the magistrates, who still kept an inquisitorial watch over her, [MASK] established herself, with her infant child. A mystic shadow of suspicion immediately attached itself to the spot.
Pearl	And there was [MASK], too, lightly dancing from the margin of the brook--now that the intrusive third person was gone--and taking her old place by her mother's side. So the minister had not fallen asleep and dreamed!
Hester	"I have greatly wronged thee," murmured [MASK]. "We have wronged each other," answered he. "Mine was the first wrong, when I betrayed thy budding youth into a false and unnatural relation with my decay.
Hester	"Thou knowest," said [MASK]--for, depressed as she was, she could not endure this last quiet stab at the token of her shame--"thou knowest that I was frank with thee. I felt no love, nor feigned any." "True," replied he.
Hester	And the shame!--the indelicacy!--the horrible ugliness of this exposure of a sick and guilty heart to the very eye that would gloat over it! Woman, woman, thou art accountable for this!--I cannot forgive thee!" "Thou shalt forgive me!" cried [MASK], flinging herself on the fallen leaves beside him.
Hester	When strangers looked curiously at the scarlet letter--and none ever failed to do so--they branded it afresh in [MASK]'s soul; so that, oftentimes, she could scarcely refrain, yet always did refrain, from covering the symbol with her hand.
Hester	"Wilt thou come across the brook, and own thy mother, now that she has her shame upon her--now that she is sad?" "Yes; now I will!" answered the child, bounding across the brook, and clasping [MASK] in her arms "Now thou art my mother indeed!
Hester	To say the truth, there was much need of professional assistance, not merely for [MASK] herself, but still more urgently for the child--who, drawing its sustenance from the maternal bosom, seemed to have drank in with it all the turmoil, the anguish and despair, which pervaded the mother's system.
Hester	Even the Indians were affected by a sort of cold shadow of the white man's curiosity and, gliding through the crowd, fastened their snake-like black eyes on [MASK]'s bosom, conceiving, perhaps, that the wearer of this brilliantly embroidered badge must needs be a personage of high dignity among her people.
Hester	and why does the minister keep his hand over his heart?" "What shall I say?" thought [MASK] to herself. "No! if this be the price of the child's sympathy, I cannot pay it." Then she spoke aloud--
Hester	"Thou must dwell no longer with this man," said [MASK], slowly and firmly. "Thy heart must be no longer under his evil eye!" "It were far worse than death!" replied the minister. "But how to avoid it?
Hester	There had been a period when [MASK] was less alive to this consideration; or, perhaps, in the misanthropy of her own trouble, she left the minister to bear what she might picture to herself as a more tolerable doom.
Hester	At that epoch of pristine simplicity, however, matters of even slighter public interest, and of far less intrinsic weight than the welfare of [MASK] and her child, were strangely mixed up with the deliberations of legislators and acts of state.
